source_type,family,label,p,q,expected_pq,torus_status,scenario,scenario_status,epistemic_label,parity,allowed_n,holonomy_model,attachment,chirality,phi_turns,phi_integer_error,center_n0,selected_n_core,selected_degenerate,E_selected,C_T,L_est,energy_prefactor,SL_torus_round,SL_phys_signed,SL_phys_abs,matches_pq,matches_pq_plus_1,gate_pass_FR,gate_pass_attachment,gate_pass_energy,gate_pass_integer_holonomy,notes
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.2556218507424,1.1439291480144171,14,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.640006145070962e-32,1.0,17.2556218507424,1.1439291480144171,14,15,15,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.640006145070962e-32,1.0,17.2556218507424,1.1439291480144171,14,-15,15,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1.fseries,2,7,14,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.284839501784738,1.0,17.2556218507424,1.1439291480144171,14,17,17,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.7219717492019,1.1138268970024547,13,13,13,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1138268970024547,1.0,17.7219717492019,1.1138268970024547,13,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.7219717492019,1.1138268970024547,13,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.49159058893042e-32,1.0,17.7219717492019,1.1138268970024547,13,14,14,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.49159058893042e-32,1.0,17.7219717492019,1.1138268970024547,13,-14,14,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,Knots_FourierSeries/7_1/knot.7_1p.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.27734401118050833,1.0,17.7219717492019,1.1138268970024547,13,16,16,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,13.161520848760382,1.4997665565402993,6,6,6,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.4997665565402993,1.0,13.161520848760382,1.4997665565402993,6,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,13.161520848760382,1.4997665565402993,6,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,7.394420021328627e-32,1.0,13.161520848760382,1.4997665565402993,6,7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,7.394420021328627e-32,1.0,13.161520848760382,1.4997665565402993,6,-7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_3.1/knot_3.1.fseries,2,3,6,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.37344337234509123,1.0,13.161520848760382,1.4997665565402993,6,9,9,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,15.634736563628433,1.2625226348935512,9,9,9,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.2625226348935512,1.0,15.634736563628433,1.2625226348935512,9,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,15.634736563628433,1.2625226348935512,9,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,6.224717178900899e-32,1.0,15.634736563628433,1.2625226348935512,9,10,10,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,6.224717178900899e-32,1.0,15.634736563628433,1.2625226348935512,9,-10,10,True,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_5.1/knot_5.1.fseries,2,5,10,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.3143693986111293,1.0,15.634736563628433,1.2625226348935512,9,12,12,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.278988271040575,1.1423822096842005,11,11,11,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1423822096842005,1.0,17.278988271040575,1.1423822096842005,11,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.278988271040575,1.1423822096842005,11,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.632379150249113e-32,1.0,17.278988271040575,1.1423822096842005,11,12,12,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.632379150249113e-32,1.0,17.278988271040575,1.1423822096842005,11,-12,12,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_7.1/knot_7.1.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.28445431259357573,1.0,17.278988271040575,1.1423822096842005,11,14,14,True,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,19.79977854746545,0.9969408877406617,15,15,15,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",0.9969408877406617,1.0,19.79977854746545,0.9969408877406617,15,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,19.79977854746545,0.9969408877406617,15,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,4.9152980697183594e-32,1.0,19.79977854746545,0.9969408877406617,15,16,16,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,4.9152980697183594e-32,1.0,19.79977854746545,0.9969408877406617,15,-16,16,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_9.1/knot_9.1.fseries,2,9,18,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2482392779883126,1.0,19.79977854746545,0.9969408877406617,15,18,18,True,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,13.244103815437105,1.4904148349525186,-6,-6,6,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.4904148349525186,1.0,13.244103815437105,1.4904148349525186,-6,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,13.244103815437105,1.4904148349525186,-6,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,7.34831247409668e-32,1.0,13.244103815437105,1.4904148349525186,-6,-7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,7.34831247409668e-32,1.0,13.244103815437105,1.4904148349525186,-6,7,7,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_T2.3/knot_T2.3.fseries,2,3,6,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.37111478431801226,1.0,13.244103815437105,1.4904148349525186,-6,-3,3,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_T2.5/knot_T2.5.fseries,2,5,10,PASS_DERIVED_PQ,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,15.719201479386046,1.2557386472884424,-10,-10,10,True,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_T2.5/knot_T2.5.fseries,2,5,10,PASS_DERIVED_PQ,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.2557386472884424,1.0,15.719201479386046,1.2557386472884424,-10,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_T2.5/knot_T2.5.fseries,2,5,10,PASS_DERIVED_PQ,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,15.719201479386046,1.2557386472884424,-10,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_T2.5/knot_T2.5.fseries,2,5,10,PASS_DERIVED_PQ,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,6.19126953763106e-32,1.0,15.719201479386046,1.2557386472884424,-10,-11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_T2.5/knot_T2.5.fseries,2,5,10,PASS_DERIVED_PQ,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,6.19126953763106e-32,1.0,15.719201479386046,1.2557386472884424,-10,11,11,False,True,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_T2.5/knot_T2.5.fseries,2,5,10,PASS_DERIVED_PQ,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.3126801789134696,1.0,15.719201479386046,1.2557386472884424,-10,-7,7,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
fseries,torus,knotplot/knot_T2.7/knot_T2.7.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M0_NONE,BOSONIC_DEFAULT,CONTROL,none,-3 -2 -1 0 1 2 3,none,none,unsigned,0.0,0.0,0.0,0,,0.0,1.0,17.467728520934852,1.1300386755222078,-11,-11,11,False,False,False,False,True,True,No FR parity and no holonomy attachment: default twist stiffness selects n_core=0.
fseries,torus,knotplot/knot_T2.7/knot_T2.7.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M1_FR_ONLY,LOWEST_ODD_SELECTED,DERIVED_CONDITIONAL_GIVEN_FR,odd,-3 -1 1 3,none,none,unsigned,0.0,0.0,0.0,,"-1,1",1.1300386755222078,1.0,17.467728520934852,1.1300386755222078,-11,,,,,True,False,False,True,FR odd-sector constraint plus positive twist stiffness selects the degenerate pair n_core=±1.
fseries,torus,knotplot/knot_T2.7/knot_T2.7.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M2_CANON_CYCLE_LOCAL_ONLY,LOCAL_IDENTITY_ONLY,KINEMATIC_ONLY_ATTACHMENT_REQUIRED,none,-3 -2 -1 0 1 2 3,canon_core_cycle,none,unsigned,1.0000000000000002,2.220446049250313e-16,,,,,1.0,17.467728520934852,1.1300386755222078,-11,,,,,False,False,False,True,Omega_core*T_core=2π is local/kinematic only; without global attachment it does not select a closed-knot n_core.
fseries,torus,knotplot/knot_T2.7/knot_T2.7.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M3_CANON_CYCLE_ATTACHED_MATTER,CONDITIONAL_CANON_CANDIDATE,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,matter,1.0000000000000002,2.220446049250313e-16,1.0000000000000002,1,,5.571520828170013e-32,1.0,17.467728520934852,1.1300386755222078,-11,-12,12,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=+1 for matter.
fseries,torus,knotplot/knot_T2.7/knot_T2.7.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M4_CANON_CYCLE_ATTACHED_ANTIMATTER,CONDITIONAL_MIRROR_SECTOR,DERIVED_CONDITIONAL_FR_ATTACHMENT_CT_POSITIVE,odd,-3 -1 1 3,canon_core_cycle,global,antimatter,-1.0000000000000002,2.220446049250313e-16,-1.0000000000000002,-1,,5.571520828170013e-32,1.0,17.467728520934852,1.1300386755222078,-11,12,12,False,False,True,True,True,True,FR odd-sector + global core-cycle attachment + C_T>0 selects n_core=-1 for antimatter.
fseries,torus,knotplot/knot_T2.7/knot_T2.7.fseries,2,7,14,SOURCE_FIT_NOT_CANONICAL,M5_TWOOMEGA_TRANSIT,PASSIVE_ADVECTION_FAILS,NEGATIVE_CONTROL,none,-3 -2 -1 0 1 2 3,twoomega_transit,passive_transit,unsigned,2.501,0.4990000000000001,2.501,3,,0.2813807602437054,1.0,17.467728520934852,1.1300386755222078,-11,-8,8,False,False,False,False,True,False,Passive two-omega transit is a non-integer holonomy center by default; it cannot by itself define an integer core twist sector.
